user_id,movie_title,weight
letterboxd-mariohervas-2026-03-04-17-51-utc,apocalypse now,0.153325
letterboxd-mariohervas-2026-03-04-17-51-utc,the father,0.057497
letterboxd-mariohervas-2026-03-04-17-51-utc,magnolia,0.134159
letterboxd-mariohervas-2026-03-04-17-51-utc,12 angry men,0.134159
letterboxd-mariohervas-2026-03-04-17-51-utc,guardians of the galaxy vol. 2,0.057497
letterboxd-mariohervas-2026-03-04-17-51-utc,the traitor,0.134159
letterboxd-mariohervas-2026-03-04-17-51-utc,inherent vice,0.057497
letterboxd-mariohervas-2026-03-04-17-51-utc,el crack,0.057497
letterboxd-mariohervas-2026-03-04-17-51-utc,el crack dos,0.038331
letterboxd-mariohervas-2026-03-04-17-51-utc,little women,0.153325
letterboxd-mariohervas-2026-03-04-17-51-utc,the ministry of ungentlemanly warfare,0.057497
letterboxd-mariohervas-2026-03-04-17-51-utc,breaking the waves,0.134527
letterboxd-mariohervas-2026-03-04-17-51-utc,american psycho,0.115309
letterboxd-mariohervas-2026-03-04-17-51-utc,the boss of it all,0.115309
letterboxd-mariohervas-2026-03-04-17-51-utc,there will be blood,0.096354
letterboxd-mariohervas-2026-03-04-17-51-utc,antichrist,0.154167
letterboxd-mariohervas-2026-03-04-17-51-utc,melancholia,0.154167
letterboxd-mariohervas-2026-03-04-17-51-utc,nymphomaniac: vol. i,0.154167
letterboxd-mariohervas-2026-03-04-17-51-utc,the truman show,0.154167
letterboxd-mariohervas-2026-03-04-17-51-utc,highlander,0.057971
letterboxd-mariohervas-2026-03-04-17-51-utc,seven samurai,0.115942
letterboxd-mariohervas-2026-03-04-17-51-utc,children of men,0.15459
letterboxd-mariohervas-2026-03-04-17-51-utc,network,0.077295
letterboxd-mariohervas-2026-03-04-17-51-utc,eternal sunshine of the spotless mind,0.193237
letterboxd-mariohervas-2026-03-04-17-51-utc,city of god,0.193768
letterboxd-mariohervas-2026-03-04-17-51-utc,the kingdom,0.136383
letterboxd-mariohervas-2026-03-04-17-51-utc,downfall,0.136757
letterboxd-mariohervas-2026-03-04-17-51-utc,alien,0.136757
letterboxd-mariohervas-2026-03-04-17-51-utc,alien: romulus,0.136757
letterboxd-mariohervas-2026-03-04-17-51-utc,pain & gain,0.156293
